horizon,condition,classification,episode_id,episode_start,episode_end,condition_days,anchor_date,anchor_position,window_start_date,window_end_date,condition_value_at_anchor,btc_return,gold_return,spread_btc_minus_gold
5,vix_change_top_5pct,market_observable,8,2018-12-11,2018-12-11,1,2018-12-11,314,2018-12-04,2018-12-11,0.2803560323597081,-0.14135495114080854,0.009660235254707494,-0.15101518639551603
5,vix_change_top_5pct,market_observable,9,2018-12-20,2018-12-24,3,2018-12-24,323,2018-12-18,2018-12-24,0.38597238384743715,0.13266848305202217,0.018076022051313423,0.11459246100070875
5,vix_change_top_5pct,market_observable,10,2019-05-07,2019-05-13,4,2019-05-07,414,2019-05-01,2019-05-07,0.387003045268429,0.11262265701203944,8.2522473493718e-05,0.11254013453854572
5,vix_change_top_5pct,market_observable,11,2019-07-31,2019-08-06,5,2019-08-05,476,2019-07-30,2019-08-05,0.650553677600556,0.2137623006702487,0.023943524856836262,0.18981877581341244
5,vix_change_top_5pct,market_observable,12,2019-12-03,2019-12-03,1,2019-12-03,560,2019-11-26,2019-12-03,0.2960713834000863,0.019544145565150828,0.01470028109505428,0.004843864470096548
5,vix_change_top_5pct,market_observable,13,2020-01-27,2020-01-27,1,2020-01-27,596,2020-01-21,2020-01-27,0.40986313608787617,0.011944497209821492,0.01630785947904556,-0.004363362269224069
5,vix_change_top_5pct,market_observable,14,2020-02-24,2020-03-18,14,2020-02-27,618,2020-02-21,2020-02-27,0.922952298912064,-0.07573059444810681,0.010378320487858694,-0.08610891493596551
5,vix_change_top_5pct,market_observable,15,2020-06-11,2020-06-15,3,2020-06-11,691,2020-06-05,2020-06-11,0.4576749395989448,-0.05622002889800548,0.006858868404282958,-0.06307889730228844
5,vix_change_top_5pct,market_observable,16,2020-09-03,2020-09-04,2,2020-09-03,750,2020-08-28,2020-09-03,0.31707818951457867,-0.051217982804564244,-0.0005519405304204028,-0.05066604227414384
5,vix_change_top_5pct,market_observable,17,2020-10-28,2020-10-30,3,2020-10-28,788,2020-10-22,2020-10-28,0.34070162468961307,0.03750179259947828,-0.025062288311672454,0.06256408091115073
5,vix_change_top_5pct,market_observable,18,2021-01-27,2021-01-29,3,2021-01-27,849,2021-01-21,2021-01-27,0.5448105825285428,-0.10349441557791472,-0.016498865745417923,-0.0869955498324968
5,vix_change_top_5pct,market_observable,19,2021-05-12,2021-05-12,1,2021-05-12,922,2021-05-06,2021-05-12,0.36515067260253975,-0.048391021210322904,0.018715313395986755,-0.06710633460630966
5,vix_change_top_5pct,market_observable,20,2021-06-18,2021-06-18,1,2021-06-18,948,2021-06-14,2021-06-18,0.27966278328516125,-0.05301224989701758,-0.06348456427301574,0.01047231437599816
5,vix_change_top_5pct,market_observable,21,2021-07-19,2021-07-19,1,2021-07-19,968,2021-07-13,2021-07-19,0.33035763562135845,-0.06540274389247358,0.003602972559233031,-0.06900571645170661
5,vix_change_top_5pct,market_observable,22,2021-08-18,2021-08-19,2,2021-08-19,991,2021-08-13,2021-08-19,0.32929913247858256,0.051354141994737645,0.015545496008706472,0.03580864598603117
5,vix_change_top_5pct,market_observable,23,2021-09-20,2021-09-20,1,2021-09-20,1012,2021-09-14,2021-09-20,0.2831545438588936,-0.020124410531913384,-0.016833408097357783,-0.003291002434555601
5,vix_change_top_5pct,market_observable,24,2021-11-26,2021-12-02,4,2021-11-26,1060,2021-11-19,2021-11-26,0.48677521537883806,-0.06691908859220952,-0.04161518441929246,-0.025303904172917058
5,vix_change_top_5pct,market_observable,25,2022-01-20,2022-01-26,5,2022-01-24,1099,2022-01-18,2022-01-24,0.44346917037703193,-0.1467372450279285,0.013813509850085559,-0.16055075487801407
5,vix_change_top_5pct,market_observable,26,2022-04-11,2022-04-11,1,2022-04-11,1153,2022-04-05,2022-04-11,0.2718054922725006,-0.13851351049130223,0.011027294043513436,-0.14954080453481566
5,vix_change_top_5pct,market_observable,27,2022-04-26,2022-04-28,3,2022-04-26,1163,2022-04-20,2022-04-26,0.4501542062828259,-0.07902989448463948,-0.025061175794568236,-0.05396871869007125
5,vix_change_top_5pct,market_observable,28,2022-06-13,2022-06-14,2,2022-06-14,1197,2022-06-08,2022-06-14,0.30818240408428155,-0.33622783407251866,-0.025593590408015565,-0.3106342436645031
5,vix_change_top_5pct,market_observable,29,2023-03-10,2023-03-15,3,2023-03-13,1383,2023-03-07,2023-03-13,0.35420009466350244,0.08261628976361557,0.03571402547546221,0.04690226428815336
5,vix_change_top_5pct,market_observable,30,2023-09-21,2023-09-26,2,2023-09-21,1516,2023-09-15,2023-09-21,0.31347753545151313,-0.0029347925493468097,0.004954713586348802,-0.007889506135695612
5,vix_change_top_5pct,market_observable,31,2024-07-19,2024-07-19,1,2024-07-19,1723,2024-07-15,2024-07-19,0.282048254733525,0.153930896489765,-0.006204519922820673,0.16013541641258566
5,vix_change_top_5pct,market_observable,32,2024-08-02,2024-08-07,4,2024-08-05,1734,2024-07-30,2024-08-05,0.8430720768576387,-0.2300833099632733,0.009756122498018271,-0.23983943246129158
5,vix_change_top_5pct,market_observable,33,2024-09-04,2024-09-06,2,2024-09-06,1757,2024-08-30,2024-09-06,0.357696785897617,-0.10157861366600152,-0.010009109214112577,-0.09156950445188894
5,vix_change_top_5pct,market_observable,34,2024-10-03,2024-10-07,2,2024-10-07,1778,2024-10-01,2024-10-07,0.3025147383362494,-0.0016711599752134987,0.004556380109767666,-0.006227540084981165
5,vix_change_top_5pct,market_observable,35,2024-12-18,2024-12-20,3,2024-12-18,1829,2024-12-12,2024-12-18,0.7099420258505962,-0.004204376654660891,-0.04774278685137645,0.04353841019671556
5,vix_change_top_5pct,market_observable,36,2025-02-27,2025-02-27,1,2025-02-27,1875,2025-02-21,2025-02-27,0.2995841410653086,-0.16447516310682886,-0.022616271290059053,-0.1418588918167698
5,vix_change_top_5pct,market_observable,37,2025-04-03,2025-04-10,6,2025-04-08,1903,2025-04-02,2025-04-08,0.8770369451376605,-0.10041362179656943,-0.043968183915462866,-0.056445437881106564
5,vix_change_top_5pct,market_observable,38,2025-08-01,2025-08-01,1,2025-08-01,1982,2025-07-28,2025-08-01,0.3111814162434796,-0.0292166671088534,0.00554734196611939,-0.03476400907497279
5,vix_change_top_5pct,market_observable,39,2025-10-16,2025-10-16,1,2025-10-16,2035,2025-10-10,2025-10-16,0.4320906425078559,-0.11143162572271592,0.0814752381720174,-0.19290686389473333
5,vix_change_top_5pct,market_observable,40,2025-11-18,2025-11-20,3,2025-11-18,2058,2025-11-12,2025-11-18,0.35684853998117827,-0.10260821068350623,-0.014637871091017551,-0.08797033959248868
5,vix_change_top_5pct,market_observable,41,2026-01-20,2026-01-20,1,2026-01-20,2099,2026-01-13,2026-01-20,0.2842038080754561,-0.019323864922171197,0.03490918227560602,-0.05423304719777722
5,vix_change_top_5pct,market_observable,42,2026-03-06,2026-03-06,1,2026-03-06,2131,2026-03-02,2026-03-06,0.39534356421015815,0.03764472508559891,-0.021395191992782614,0.05903991707838152
5,vix_change_top_5pct,market_observable,43,2026-06-05,2026-06-10,2,2026-06-05,2194,2026-06-01,2026-06-05,0.3393587789671937,-0.19822533871982628,-0.051353874844928704,-0.14687146387489758
5,vix_level_ge_30,market_observable,1,2018-02-05,2018-02-05,1,2018-02-05,106,2018-01-30,2018-02-05,37.32,-0.4507378762975698,-0.0050381858582504435,-0.44569969043931934
5,vix_level_ge_30,market_observable,2,2018-12-21,2018-12-26,3,2018-12-24,323,2018-12-18,2018-12-24,36.07,0.13266848305202217,0.018076022051313423,0.11459246100070875
5,vix_level_ge_30,market_observable,3,2020-02-27,2020-05-19,55,2020-03-16,630,2020-03-10,2020-03-16,82.69,-0.4616277285341024,-0.10810313935497184,-0.35352458917913054
5,vix_level_ge_30,market_observable,4,2020-06-11,2020-06-30,14,2020-06-11,691,2020-06-05,2020-06-11,40.79,-0.05622002889800548,0.006858868404282958,-0.06307889730228844
5,vix_level_ge_30,market_observable,5,2020-07-13,2020-07-13,1,2020-07-13,712,2020-07-07,2020-07-13,32.19,-0.005944680104384759,0.008417846924617223,-0.014362527029001981
5,vix_level_ge_30,market_observable,6,2020-09-03,2020-09-08,3,2020-09-03,750,2020-08-28,2020-09-03,33.6,-0.051217982804564244,-0.0005519405304204028,-0.05066604227414384
5,vix_level_ge_30,market_observable,7,2020-10-26,2020-11-03,7,2020-10-28,788,2020-10-22,2020-10-28,40.28,0.03750179259947828,-0.025062288311672454,0.06256408091115073
5,vix_level_ge_30,market_observable,8,2021-01-27,2021-02-01,4,2021-01-27,849,2021-01-21,2021-01-27,37.21,-0.10349441557791472,-0.016498865745417923,-0.0869955498324968
5,vix_level_ge_30,market_observable,9,2021-12-01,2021-12-03,2,2021-12-01,1063,2021-11-24,2021-12-01,31.12,-0.018203733845828296,-0.006717846215500423,-0.011485887630327873
5,vix_level_ge_30,market_observable,10,2022-01-25,2022-01-27,3,2022-01-26,1101,2022-01-20,2022-01-26,31.96,-0.11748086064701901,-0.013397155814454997,-0.10408370483256402
5,vix_level_ge_30,market_observable,11,2022-02-23,2022-03-14,13,2022-03-07,1128,2022-03-01,2022-03-07,36.45,-0.10874059085620935,0.04403243491545439,-0.15277302577166374
5,vix_level_ge_30,market_observable,12,2022-04-26,2022-05-18,11,2022-05-09,1172,2022-05-03,2022-05-09,34.75,-0.2202334970869213,-0.004328886035414925,-0.21590461105150638
5,vix_level_ge_30,market_observable,13,2022-06-13,2022-06-21,5,2022-06-13,1196,2022-06-07,2022-06-13,34.02,-0.30421718581818347,-0.011060915392560489,-0.293156270425623
5,vix_level_ge_30,market_observable,14,2022-09-26,2022-10-19,16,2022-10-11,1279,2022-10-05,2022-10-11,33.63,-0.0623608509338478,-0.03508238757914839,-0.02727846335469941
5,vix_level_ge_30,market_observable,15,2024-08-05,2024-08-05,1,2024-08-05,1734,2024-07-30,2024-08-05,38.57,-0.2300833099632733,0.009756122498018271,-0.23983943246129158
5,vix_level_ge_30,market_observable,16,2025-04-03,2025-04-22,12,2025-04-08,1903,2025-04-02,2025-04-08,52.33,-0.10041362179656943,-0.043968183915462866,-0.056445437881106564
5,vix_level_ge_30,market_observable,17,2026-03-27,2026-03-30,2,2026-03-27,2146,2026-03-23,2026-03-27,31.05,-0.060762272653924754,0.003188118092535497,-0.06395039074646025
5,baa_credit_widening_top_10pct,market_observable,1,2018-03-07,2018-03-07,1,2018-03-07,121,2018-03-01,2018-03-07,0.09000000000000008,-0.08955358495998844,0.005743484336762528,-0.09529706929675097
5,baa_credit_widening_top_10pct,market_observable,2,2018-03-23,2018-03-23,1,2018-03-23,133,2018-03-19,2018-03-23,0.08000000000000007,0.010235425158739986,0.02387014842169588,-0.013634723262955895
5,baa_credit_widening_top_10pct,market_observable,3,2018-05-07,2018-05-07,1,2018-05-07,163,2018-05-01,2018-05-07,0.08000000000000007,0.010148011952216152,-0.00016051246931869656,0.010308524421534848
5,baa_credit_widening_top_10pct,market_observable,4,2018-05-29,2018-05-30,2,2018-05-29,178,2018-05-22,2018-05-29,0.1299999999999999,-0.11313989265931745,0.0057801200346583315,-0.11892001269397579
5,baa_credit_widening_top_10pct,market_observable,5,2018-06-22,2018-06-26,3,2018-06-22,196,2018-06-18,2018-06-22,0.09999999999999987,-0.05427862328274635,-0.00827545297274046,-0.04600317031000589
5,baa_credit_widening_top_10pct,market_observable,6,2018-08-13,2018-08-14,2,2018-08-13,231,2018-08-07,2018-08-13,0.08999999999999986,-0.10712028815883023,-0.012055253929349696,-0.09506503422948054
5,baa_credit_widening_top_10pct,market_observable,7,2018-10-23,2018-10-29,4,2018-10-24,282,2018-10-18,2018-10-24,0.1100000000000001,-0.0210628802753714,0.0074855391858204,-0.0285484194611918
5,baa_credit_widening_top_10pct,market_observable,8,2018-11-14,2018-11-21,6,2018-11-19,300,2018-11-13,2018-11-19,0.18000000000000016,-0.2525745155377912,0.01752972538848674,-0.27010424092627794
5,baa_credit_widening_top_10pct,market_observable,9,2018-11-29,2018-12-03,3,2018-12-03,309,2018-11-27,2018-12-03,0.09999999999999964,0.03161082384054659,0.006636561848753608,0.02497426199179298
5,baa_credit_widening_top_10pct,market_observable,10,2018-12-24,2019-01-04,8,2018-12-28,326,2018-12-21,2018-12-28,0.16000000000000014,-0.006103877859956697,0.01514801940214383,-0.021251897262100528
5,baa_credit_widening_top_10pct,market_observable,11,2019-05-09,2019-05-15,5,2019-05-13,418,2019-05-07,2019-05-13,0.10999999999999988,0.303790716214694,0.015278764795160882,0.2885119514195331
5,baa_credit_widening_top_10pct,market_observable,12,2019-05-28,2019-06-06,8,2019-06-05,434,2019-05-30,2019-06-05,0.1200000000000001,-0.10878389169666924,0.03735108530584785,-0.1461349770025171
5,baa_credit_widening_top_10pct,market_observable,13,2019-08-05,2019-08-08,4,2019-08-05,476,2019-07-30,2019-08-05,0.11000000000000032,0.2137623006702487,0.023943524856836262,0.18981877581341244
5,baa_credit_widening_top_10pct,market_observable,14,2019-08-20,2019-08-20,1,2019-08-20,487,2019-08-14,2019-08-20,0.07999999999999963,-0.0186694288505862,0.0030283337785084186,-0.02169776262909462
5,baa_credit_widening_top_10pct,market_observable,15,2019-10-03,2019-10-08,4,2019-10-03,518,2019-09-27,2019-10-03,0.10999999999999988,0.0015998037447833013,0.0007754987545158798,0.0008243049902674215
5,baa_credit_widening_top_10pct,market_observable,16,2020-01-29,2020-01-31,3,2020-01-31,600,2020-01-27,2020-01-31,0.1499999999999999,0.09377793512995147,0.00908153370545417,0.0846964014244973
5,baa_credit_widening_top_10pct,market_observable,17,2020-02-24,2020-03-25,23,2020-03-20,634,2020-03-16,2020-03-20,0.9300000000000006,0.1361781233611783,-0.022372916493381467,0.15855103985455976
5,baa_credit_widening_top_10pct,market_observable,18,2020-05-07,2020-05-14,6,2020-05-11,669,2020-05-05,2020-05-11,0.13000000000000034,-0.00952426628336056,-0.005754320261106116,-0.0037699460222544445
5,baa_credit_widening_top_10pct,market_observable,19,2020-06-15,2020-06-16,2,2020-06-15,693,2020-06-09,2020-06-15,0.1200000000000001,-0.028889883068774935,0.016209021764792553,-0.04509890483356749
5,baa_credit_widening_top_10pct,market_observable,20,2020-06-29,2020-06-29,1,2020-06-29,703,2020-06-23,2020-06-29,0.08000000000000007,-0.04331608090018335,0.009285057296579247,-0.0526011381967626
5,baa_credit_widening_top_10pct,market_observable,21,2020-08-17,2020-08-19,2,2020-08-19,739,2020-08-13,2020-08-19,0.10000000000000009,0.006960775810801678,0.017380186695863387,-0.010419410885061708
5,baa_credit_widening_top_10pct,market_observable,22,2020-09-25,2020-09-29,3,2020-09-28,766,2020-09-22,2020-09-28,0.09999999999999964,0.03464350584208553,-0.01583328407888196,0.05047678992096749
5,baa_credit_widening_top_10pct,market_observable,23,2021-02-24,2021-02-24,1,2021-02-24,868,2021-02-18,2021-02-24,0.0900000000000003,-0.061965226445707344,0.01592493711206444,-0.07789016355777179
5,baa_credit_widening_top_10pct,market_observable,24,2021-05-13,2021-05-13,1,2021-05-13,923,2021-05-07,2021-05-13,0.08000000000000007,-0.14463684092572215,0.006272228520627365,-0.15090906944634952
5,baa_credit_widening_top_10pct,market_observable,25,2021-11-17,2021-11-17,1,2021-11-17,1054,2021-11-11,2021-11-17,0.08000000000000007,-0.08631674089897245,0.007766506043925148,-0.0940832469428976
5,baa_credit_widening_top_10pct,market_observable,26,2021-11-26,2021-12-02,5,2021-11-30,1062,2021-11-23,2021-11-30,0.10000000000000009,0.02737117763787822,-0.019387906474374716,0.046759084112252935
5,baa_credit_widening_top_10pct,market_observable,27,2022-01-24,2022-01-25,2,2022-01-25,1100,2022-01-19,2022-01-25,0.1299999999999999,-0.12541517920116796,0.018657162694992735,-0.1440723418961607
5,baa_credit_widening_top_10pct,market_observable,28,2022-02-11,2022-03-10,16,2022-02-17,1117,2022-02-11,2022-02-17,0.2100000000000002,-0.07590577373975194,0.03847403874881827,-0.11437981248857021
5,baa_credit_widening_top_10pct,market_observable,29,2022-04-12,2022-04-29,10,2022-04-13,1155,2022-04-07,2022-04-13,0.16999999999999993,-0.0635782291701279,0.027395912059445138,-0.09097414122957304
5,baa_credit_widening_top_10pct,market_observable,30,2022-05-09,2022-05-20,10,2022-05-19,1180,2022-05-13,2022-05-19,0.16999999999999993,0.04530578205274516,0.010173178732686416,0.03513260332005874
5,baa_credit_widening_top_10pct,market_observable,31,2022-06-17,2022-07-07,12,2022-07-05,1210,2022-06-28,2022-07-05,0.2200000000000002,-0.022164796630709915,-0.03078081937110433,0.008616022740394413
5,baa_credit_widening_top_10pct,market_observable,32,2022-07-27,2022-07-29,3,2022-07-28,1227,2022-07-22,2022-07-28,0.18999999999999995,0.02544272257719804,0.020808969667975852,0.0046337529092221885
5,baa_credit_widening_top_10pct,market_observable,33,2022-09-06,2022-09-07,2,2022-09-06,1254,2022-08-30,2022-09-06,0.08000000000000007,-0.065547621896199,-0.022050293760274897,-0.04349732813592411
5,baa_credit_widening_top_10pct,market_observable,34,2022-09-28,2022-10-04,5,2022-10-03,1273,2022-09-27,2022-10-03,0.28000000000000025,0.0176102556731923,0.04651098064571446,-0.028900724972522163
5,baa_credit_widening_top_10pct,market_observable,35,2022-10-13,2022-10-27,7,2022-10-13,1281,2022-10-07,2022-10-13,0.11999999999999966,-0.032540752782837856,-0.030014341106190834,-0.0025264116766470224
5,baa_credit_widening_top_10pct,market_observable,36,2022-11-09,2022-11-11,3,2022-11-10,1301,2022-11-04,2022-11-10,0.16999999999999993,-0.1125763871119414,0.07406090969898216,-0.18663729681092356
5,baa_credit_widening_top_10pct,market_observable,37,2022-11-30,2022-11-30,1,2022-11-30,1314,2022-11-23,2022-11-30,0.08000000000000007,0.058001608427352025,0.016764894570902023,0.04123671385645
5,baa_credit_widening_top_10pct,market_observable,38,2022-12-16,2022-12-20,3,2022-12-19,1327,2022-12-13,2022-12-19,0.10000000000000009,-0.031070651681650574,0.0038555147063563666,-0.03492616638800694
5,baa_credit_widening_top_10pct,market_observable,39,2023-03-10,2023-03-28,8,2023-03-15,1385,2023-03-09,2023-03-15,0.43000000000000016,0.09777629053690085,0.05578959735016209,0.041986693186738755
5,baa_credit_widening_top_10pct,market_observable,40,2023-04-25,2023-05-08,7,2023-05-04,1420,2023-04-28,2023-05-04,0.17000000000000037,-0.026591269325743738,0.030333637317824902,-0.05692490664356864
5,baa_credit_widening_top_10pct,market_observable,41,2023-07-13,2023-07-13,1,2023-07-13,1467,2023-07-07,2023-07-13,0.10999999999999988,0.0418732440144467,0.02616200114199696,0.015711242872449738
5,baa_credit_widening_top_10pct,market_observable,42,2023-08-04,2023-08-09,4,2023-08-08,1485,2023-08-02,2023-08-08,0.15999999999999992,0.02061681934898907,-0.010136579655292799,0.030753399004281867
5,baa_credit_widening_top_10pct,market_observable,43,2023-09-28,2023-09-28,1,2023-09-28,1521,2023-09-22,2023-09-28,0.14000000000000012,0.018624391799017204,-0.027444260236346274,0.04606865203536348
5,baa_credit_widening_top_10pct,market_observable,44,2023-11-01,2023-11-01,1,2023-11-01,1545,2023-10-26,2023-11-01,0.07999999999999985,-0.00522021076576884,-0.0011437341132447543,-0.004076476652524086
5,baa_credit_widening_top_10pct,market_observable,45,2023-12-22,2023-12-22,1,2023-12-22,1581,2023-12-18,2023-12-22,0.07999999999999985,0.03319972642346869,0.017335521652449337,0.015864204771019352
5,baa_credit_widening_top_10pct,market_observable,46,2024-03-01,2024-03-01,1,2024-03-01,1627,2024-02-26,2024-03-01,0.08000000000000007,0.20755016108632773,0.022385691843198607,0.18516446924312913
5,baa_credit_widening_top_10pct,market_observable,47,2024-04-17,2024-04-17,1,2024-04-17,1659,2024-04-11,2024-04-17,0.08000000000000007,-0.13845416824022294,0.01829093160159445,-0.1567450998418174
5,baa_credit_widening_top_10pct,market_observable,48,2024-07-24,2024-08-07,8,2024-08-05,1734,2024-07-30,2024-08-05,0.19000000000000017,-0.2300833099632733,0.009756122498018271,-0.23983943246129158
5,baa_credit_widening_top_10pct,market_observable,49,2025-02-28,2025-03-04,3,2025-03-03,1877,2025-02-25,2025-03-03,0.13000000000000012,-0.08830014403283393,-0.02029943126128586,-0.06800071277154807
5,baa_credit_widening_top_10pct,market_observable,50,2025-03-12,2025-03-13,2,2025-03-13,1885,2025-03-07,2025-03-13,0.10999999999999988,-0.10451394545583348,0.02532434947544715,-0.12983829493128063
5,baa_credit_widening_top_10pct,market_observable,51,2025-03-31,2025-04-10,7,2025-04-09,1904,2025-04-03,2025-04-09,0.29000000000000004,-0.053997322174200946,-0.009694251523951536,-0.04430307065024941
5,baa_credit_widening_top_10pct,market_observable,52,2025-04-30,2025-05-01,2,2025-04-30,1918,2025-04-24,2025-04-30,0.09999999999999987,0.0069718415457931115,0.00039509769887224877,0.006576743846920863
5,baa_credit_widening_top_10pct,market_observable,53,2025-09-02,2025-09-02,1,2025-09-02,2003,2025-08-26,2025-09-02,0.1100000000000001,0.0008114764955973186,0.04961519325424302,-0.0488037167586457
5,baa_credit_widening_top_10pct,market_observable,54,2025-11-03,2025-11-06,3,2025-11-05,2049,2025-10-30,2025-11-05,0.08999999999999986,-0.06351499113424808,0.009622998464134724,-0.0731379895983828
5,baa_credit_widening_top_10pct,market_observable,55,2026-02-27,2026-02-27,1,2026-02-27,2126,2026-02-23,2026-02-27,0.1100000000000001,-0.03233592115233819,0.0317760492762611,-0.06411197042859929
5,baa_credit_widening_top_10pct,market_observable,56,2026-03-11,2026-03-17,4,2026-03-11,2134,2026-03-05,2026-03-11,0.10000000000000009,-0.03310695196226199,0.009366767239197493,-0.04247371920145948
5,baa_credit_widening_top_5pct,market_observable,1,2018-05-29,2018-05-29,1,2018-05-29,178,2018-05-22,2018-05-29,0.1299999999999999,-0.11313989265931745,0.0057801200346583315,-0.11892001269397579
5,baa_credit_widening_top_5pct,market_observable,2,2018-10-24,2018-10-24,1,2018-10-24,282,2018-10-18,2018-10-24,0.1100000000000001,-0.0210628802753714,0.0074855391858204,-0.0285484194611918
5,baa_credit_widening_top_5pct,market_observable,3,2018-11-14,2018-11-20,5,2018-11-19,300,2018-11-13,2018-11-19,0.18000000000000016,-0.2525745155377912,0.01752972538848674,-0.27010424092627794
5,baa_credit_widening_top_5pct,market_observable,4,2018-12-28,2019-01-03,3,2018-12-28,326,2018-12-21,2018-12-28,0.16000000000000014,-0.006103877859956697,0.01514801940214383,-0.021251897262100528
5,baa_credit_widening_top_5pct,market_observable,5,2019-05-13,2019-05-13,1,2019-05-13,418,2019-05-07,2019-05-13,0.10999999999999988,0.303790716214694,0.015278764795160882,0.2885119514195331
5,baa_credit_widening_top_5pct,market_observable,6,2019-06-03,2019-06-06,3,2019-06-05,434,2019-05-30,2019-06-05,0.1200000000000001,-0.10878389169666924,0.03735108530584785,-0.1461349770025171
5,baa_credit_widening_top_5pct,market_observable,7,2019-08-05,2019-08-06,2,2019-08-05,476,2019-07-30,2019-08-05,0.11000000000000032,0.2137623006702487,0.023943524856836262,0.18981877581341244
5,baa_credit_widening_top_5pct,market_observable,8,2019-10-03,2019-10-03,1,2019-10-03,518,2019-09-27,2019-10-03,0.10999999999999988,0.0015998037447833013,0.0007754987545158798,0.0008243049902674215
5,baa_credit_widening_top_5pct,market_observable,9,2020-01-31,2020-01-31,1,2020-01-31,600,2020-01-27,2020-01-31,0.1499999999999999,0.09377793512995147,0.00908153370545417,0.0846964014244973
5,baa_credit_widening_top_5pct,market_observable,10,2020-02-25,2020-03-25,22,2020-03-20,634,2020-03-16,2020-03-20,0.9300000000000006,0.1361781233611783,-0.022372916493381467,0.15855103985455976
5,baa_credit_widening_top_5pct,market_observable,11,2020-05-07,2020-05-13,5,2020-05-11,669,2020-05-05,2020-05-11,0.13000000000000034,-0.00952426628336056,-0.005754320261106116,-0.0037699460222544445
5,baa_credit_widening_top_5pct,market_observable,12,2020-06-15,2020-06-15,1,2020-06-15,693,2020-06-09,2020-06-15,0.1200000000000001,-0.028889883068774935,0.016209021764792553,-0.04509890483356749
5,baa_credit_widening_top_5pct,market_observable,13,2022-01-25,2022-01-25,1,2022-01-25,1100,2022-01-19,2022-01-25,0.1299999999999999,-0.12541517920116796,0.018657162694992735,-0.1440723418961607
5,baa_credit_widening_top_5pct,market_observable,14,2022-02-16,2022-03-10,11,2022-02-17,1117,2022-02-11,2022-02-17,0.2100000000000002,-0.07590577373975194,0.03847403874881827,-0.11437981248857021
5,baa_credit_widening_top_5pct,market_observable,15,2022-04-12,2022-04-18,4,2022-04-13,1155,2022-04-07,2022-04-13,0.16999999999999993,-0.0635782291701279,0.027395912059445138,-0.09097414122957304
5,baa_credit_widening_top_5pct,market_observable,16,2022-04-26,2022-04-28,3,2022-04-26,1163,2022-04-20,2022-04-26,0.15000000000000013,-0.07902989448463948,-0.025061175794568236,-0.05396871869007125
5,baa_credit_widening_top_5pct,market_observable,17,2022-05-10,2022-05-20,7,2022-05-19,1180,2022-05-13,2022-05-19,0.16999999999999993,0.04530578205274516,0.010173178732686416,0.03513260332005874
5,baa_credit_widening_top_5pct,market_observable,18,2022-06-21,2022-06-22,2,2022-06-22,1202,2022-06-15,2022-06-22,0.17999999999999994,-0.0981015171048778,0.016123629249634064,-0.11422514635451186
5,baa_credit_widening_top_5pct,market_observable,19,2022-06-30,2022-07-06,4,2022-07-05,1210,2022-06-28,2022-07-05,0.2200000000000002,-0.022164796630709915,-0.03078081937110433,0.008616022740394413
5,baa_credit_widening_top_5pct,market_observable,20,2022-07-28,2022-07-28,1,2022-07-28,1227,2022-07-22,2022-07-28,0.18999999999999995,0.02544272257719804,0.020808969667975852,0.0046337529092221885
5,baa_credit_widening_top_5pct,market_observable,21,2022-09-28,2022-10-04,5,2022-10-03,1273,2022-09-27,2022-10-03,0.28000000000000025,0.0176102556731923,0.04651098064571446,-0.028900724972522163
5,baa_credit_widening_top_5pct,market_observable,22,2022-10-13,2022-10-17,3,2022-10-13,1281,2022-10-07,2022-10-13,0.11999999999999966,-0.032540752782837856,-0.030014341106190834,-0.0025264116766470224
5,baa_credit_widening_top_5pct,market_observable,23,2022-11-09,2022-11-11,3,2022-11-10,1301,2022-11-04,2022-11-10,0.16999999999999993,-0.1125763871119414,0.07406090969898216,-0.18663729681092356
5,baa_credit_widening_top_5pct,market_observable,24,2023-03-10,2023-03-17,6,2023-03-15,1385,2023-03-09,2023-03-15,0.43000000000000016,0.09777629053690085,0.05578959735016209,0.041986693186738755
5,baa_credit_widening_top_5pct,market_observable,25,2023-05-04,2023-05-08,3,2023-05-04,1420,2023-04-28,2023-05-04,0.17000000000000037,-0.026591269325743738,0.030333637317824902,-0.05692490664356864
5,baa_credit_widening_top_5pct,market_observable,26,2023-07-13,2023-07-13,1,2023-07-13,1467,2023-07-07,2023-07-13,0.10999999999999988,0.0418732440144467,0.02616200114199696,0.015711242872449738
5,baa_credit_widening_top_5pct,market_observable,27,2023-08-07,2023-08-08,2,2023-08-08,1485,2023-08-02,2023-08-08,0.15999999999999992,0.02061681934898907,-0.010136579655292799,0.030753399004281867
5,baa_credit_widening_top_5pct,market_observable,28,2023-09-28,2023-09-28,1,2023-09-28,1521,2023-09-22,2023-09-28,0.14000000000000012,0.018624391799017204,-0.027444260236346274,0.04606865203536348
5,baa_credit_widening_top_5pct,market_observable,29,2024-08-02,2024-08-07,4,2024-08-05,1734,2024-07-30,2024-08-05,0.19000000000000017,-0.2300833099632733,0.009756122498018271,-0.23983943246129158
5,baa_credit_widening_top_5pct,market_observable,30,2025-03-03,2025-03-04,2,2025-03-03,1877,2025-02-25,2025-03-03,0.13000000000000012,-0.08830014403283393,-0.02029943126128586,-0.06800071277154807
5,baa_credit_widening_top_5pct,market_observable,31,2025-03-13,2025-03-13,1,2025-03-13,1885,2025-03-07,2025-03-13,0.10999999999999988,-0.10451394545583348,0.02532434947544715,-0.12983829493128063
